CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_024426885.1,64755469,64755725,64755469,64755677.2,208.2,9999,10,100,15.94,0.0765,47.8,0.8094000000000001,0.7875000000000001,0.8313,39,2,both,0.42,1.174,Yes,199,97.54901961,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.975490196,0,,,,,0,
NW_024423564.1,43604017,43604315,43604043.1,43604267.1,224,9999,10,100,17.19,0.0767,74,0.7265675,0.933135,0.52,45,2,both,0.068,0.759,Yes,217,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,197,2,1,0,,,,,0,
NW_024423675.1,35649736,35649996,35649744.5,35649949.3,204.8,9999,10,100,15.7,0.0767,55.2,0.824565,0.889035,0.760095,46,2,both,0.247,6.091,Yes,199,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,1,0,,,,,0,
NW_024426008.1,736902,737167,736902.9,737117.5,214.6,9999,10,100,16.47,0.0767,50.4,0.775005,0.675045,0.8749650000000001,58,2,both,0.155,4.042,Yes,210,100,SINE;Simple_repeat,(TCAATT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,200,2,1,0,,,,,0,
NW_024427107.1,64805603,64805900,64805613.2,64805856.2,243,9999,10,100,18.63,0.0767,54,0.832755,0.67725,0.98826,37,2,both,0.412,20.5,Yes,226,99.55947137,SINE;Simple_repeat,(T)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,0.995594714,0,,,,,0,
NW_024424564.1,24138844,24139096,24138844,24139058.1,214.1,9999,10,100,16.43,0.0768,37.9,0.7949025000000001,0.802305,0.7875000000000001,42,2,both,0.108,6.9,Yes,201,98.52941176,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.985294118,0,,,,,0,
NW_024424897.1,10491064,10491311,10491064,10491277.8,213.8,9999,10,100,16.45,0.077,33.2,0.7068075,0.687225,0.72639,41,3,both,0.541,2.424,Yes,205,100,LTR;SINE,MLT1I;UrsMar-6.1536,ERVL-MaLR;tRNA,LTR;SINE,SINE,UrsMar-6.1536,200,2,1,0,,,,,0,
NW_024424119.1,59936607,59936869,59936607,59936820.6,213.6,9999,10,100,16.46,0.0771,48.4,0.9031575000000001,0.966315,0.8400000000000001,35,1,both,0.487,25.5,Yes,207,100,LTR;SINE,MLT1D;UrsMar-6.1536,ERVL-MaLR;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_024426119.1,7067709,7067973,7067709,7067923.4,214.4,9999,10,100,16.54,0.0771,49.6,0.8806875000000001,0.8838900000000001,0.8774850000000001,51,2,both,0.3,4.579,Yes,209,100,LINE;SINE,L1MC4;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,200,2,1,0,,,,,0,
NW_024425563.1,34540053,34540307,34540083.6,34540303.9,220.3,9999,10,100,17.02,0.0773,34,0.7543725000000001,0.69825,0.8104950000000001,36,2,both,0.245,2.75,Yes,197,97.04433498,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.97044335,0,,,,,0,
NW_024424452.1,61438548,61438802,61438548,61438767.6,219.6,9999,10,100,17,0.0774,34.4,0.7644000000000001,0.748125,0.7806750000000001,43,2,both,0.655,20.75,Yes,202,95.73459716,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,202,1,0.957345972,0,,,,,0,
NW_024426774.1,40418492,40418749,40418492,40418701.9,209.9,9999,10,100,16.24,0.0774,47.1,0.8437275000000001,0.7806750000000001,0.90678,56,2,both,0.284,5.25,Yes,201,99.01477833,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.990147783,0,,,,,0,
NW_024426774.1,62037813,62038076,62037813.1,62038031.4,218.3,9999,10,100,16.9,0.0774,44.7,0.69489,0.6624450000000001,0.7273350000000001,41,2,both,0.234,16,Yes,211,100,LINE;SINE,L1ME3F;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,3,1,0,,,,,0,
NW_024423319.1,87503795,87504041,87503795,87504009.9,214.9,9999,10,100,16.65,0.0775,33.3,0.7403025000000001,0.61614,0.864465,32,2,both,0.408,3.696,Yes,202,100,LTR;SINE,EUTREP7;UrsMar-6.1536,ERV1;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_024424453.1,27929504,27929767,27929504.1,27929727.7,223.6,9999,10,100,17.33,0.0775,39.4,0.744975,0.80745,0.6825000000000001,41,2,both,0.017,11.417,Yes,213,100,SINE;Simple_repeat,(AAAAT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,194,2,1,0,,,,,0,
NW_024424897.1,28416549,28416804,28416549,28416777.1,228.1,9999,10,100,17.69,0.0775,35.4,0.8238825000000001,0.733425,0.91434,35,4,both,0.139,9.3,Yes,201,99.5049505,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.995049505,0,,,,,0,
NW_024426663.1,84248039,84248286,84248078.3,84248285.7,207.4,9999,10,100,16.06,0.0775,39.6,0.8354325,0.798,0.8728650000000001,31,2,both,0.143,6.333,Yes,199,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,1,0,,,,,0,
NW_024425341.1,32684749,32684998,32684749,32684955.8,206.8,9999,10,100,16.04,0.0776,42.2,0.7799925000000001,0.77931,0.7806750000000001,39,2,both,0.216,2.278,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,,,,,0,
NW_024423319.1,15969450,15969698,15969450,15969662.3,212.3,9999,10,100,16.49,0.0777,35.7,0.78918,0.730485,0.847875,43,2,both,0.156,4.727,Yes,201,100,LINE;SINE,L2c;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,199,2,1,0,,,,,0,
NW_024426663.1,12389968,12390226,12389968.1,12390185.1,217,9999,10,100,16.89,0.0778,41,0.8608425000000001,0.8550150000000001,0.86667,41,2,both,0.325,1.641,Yes,199,95.215311,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.95215311,0,,,,,0,
NW_024424008.1,60866937,60867171,60866937,60867126.7,189.7,9999,10,100,14.78,0.0779,44.3,0.7709625,0.6888000000000001,0.853125,37,2,both,0.284,3.375,Yes,184,99.45945946,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,184,1,0.994594595,0,,,,,0,
NW_024424564.1,14229294,14229540,14229294,14229499.6,205.6,9999,10,100,16.03,0.0779,40.4,0.8100225000000001,0.733425,0.8866200000000001,35,3,both,0.123,2.705,Yes,196,98.98989899,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.98989899,0,,,,,0,
NW_024423897.1,23843089,23843332,23843089,23843298.8,209.8,9999,10,100,16.36,0.078,33.2,0.8019375,0.947625,0.65625,44,3,both,0.07,3.333,Yes,195,96.53465347,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,195,1,0.965346535,0,,,,,0,
NW_024423319.1,67408241,67408517,67408245.5,67408465.4,219.9,9999,10,100,17.17,0.0781,56.1,0.5922525000000001,0.6825000000000001,0.502005,36,2,both,0.505,75,Yes,213,100,LTR;SINE,MER31-int;UrsMar-6.1536,ERV1;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_024423675.1,6888834,6889084,6888834,6889048.2,214.2,9999,10,100,16.75,0.0782,35.8,0.7937325000000001,0.7125,0.8749650000000001,53,2,both,1.164,4.333,Yes,201,97.57281553,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.975728155,0,,,,,0,
NW_024424564.1,12768833,12769094,12768833.1,12769044.5,211.4,9999,10,100,16.54,0.0782,49.6,0.8954925,0.7934850000000001,0.9974999999999999,42,2,both,0.239,4.158,Yes,185,89.80582524,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,185,1,0.898058252,0,,,,,0,
NW_024426552.1,23382117,23382358,23382117.1,23382323,205.9,9999,10,100,16.11,0.0782,35.1,0.838215,0.78834,0.88809,64,2,both,0.139,2.449,Yes,196,98.98989899,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.98989899,0,,,,,0,
NW_024423786.1,11852223,11852497,11852223,11852453.6,230.6,9999,10,100,18.06,0.0783,43.4,0.8725499999999999,0.80997,0.93513,44,2,both,0.521,4.222,Yes,222,100,SINE;Simple_repeat,(TTTA)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,167,3,1,0,,,,,0,
NW_024425452.1,20771419,20771665,20771419,20771618.2,199.2,9999,10,100,15.61,0.0783,46.8,0.8691275,0.738255,1,33,1,both,0.12,2.258,Yes,194,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,1,0,,,,,0,
NW_024426996.1,72916653,72916908,72916686.5,72916907.8,221.3,9999,10,100,17.33,0.0783,34.7,0.7946925,0.78372,0.805665,47,5,both,0.284,1.339,Yes,202,95.28301887,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,202,1,0.952830189,0,,,,,0,
NW_024423453.1,14955116,14955390,14955134.9,14955345.4,210.5,9999,10,100,16.51,0.0784,63.5,0.7424025000000001,0.6825000000000001,0.802305,38,2,both,0.181,14.6,Yes,201,100,LTR;SINE,LTR33;UrsMar-6.1536,ERVL;tRNA,LTR;SINE,SINE,UrsMar-6.1536,200,2,1,0,,,,,0,
NW_024426663.1,35508821,35509076,35508821,35509041.5,220.5,9999,10,100,17.29,0.0784,34.6,0.7323425000000001,0.9446850000000001,0.52,41,2,both,0.5,0.661,Yes,197,91.62790698,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.91627907,0,,,,,0,
NW_024424897.1,7783631,7783876,7783631,7783830.1,199.1,9999,10,100,15.64,0.0785,45.9,0.9021075000000001,0.8400000000000001,0.964215,34,2,both,0,26.333,Yes,193,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,1,0,,,,,0,
NW_024426552.1,54483627,54483878,54483627.1,54483838.1,211,9999,10,100,16.6,0.0787,40,0.878325,0.9586500000000001,0.798,38,3,both,0.056,4.714,Yes,201,99.01477833,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.990147783,0,,,,,0,
NW_024423675.1,16096136,16096370,16096136,16096336,200,9999,10,100,15.79,0.079,34,0.8569575,0.768915,0.9450000000000001,43,2,both,0.357,3.121,Yes,191,99.47916667,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,191,1,0.994791667,0,,,,,0,
NW_024424008.1,26010538,26010772,26010538,26010737.6,199.6,9999,10,100,15.76,0.079,34.4,0.7048650000000001,0.61761,0.79212,34,4,both,0.264,3.28,Yes,192,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,192,1,1,0,,,,,0,
NW_024424453.1,16103051,16103304,16103051,16103261.9,210.9,9999,10,100,16.65,0.079,42.1,0.8411550000000001,0.9133950000000001,0.768915,55,2,both,0.245,2.686,Yes,201,99.5049505,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.995049505,0,,,,,0,
NW_024425563.1,76468824,76469154,76468875.9,76469145,269.1,9999,10,100,21.25,0.079,60.9,0.91077,0.86205,0.95949,52,3,both,0.736,22.5,Yes,237,97.5308642,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,237,1,0.975308642,0,,,,,0,
NW_024426774.1,12479062,12479321,12479062,12479276.1,214.1,9999,10,100,16.91,0.079,44.9,0.7825650000000001,0.6442800000000001,0.9208500000000001,43,3,both,0.312,4.882,Yes,196,94.68599034,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.946859903,0,,,,,0,
NW_024423897.1,9397209,9397463,9397209,9397414.3,205.3,9999,10,100,16.24,0.0791,48.7,0.9227925,0.90678,0.938805,39,2,both,0.152,7.222,Yes,200,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,1,0,,,,,0,
NW_024425230.1,5955257,5955521,5955270.5,5955473.3,202.8,9999,10,100,16.04,0.0791,61.2,0.7661325000000001,0.685755,0.8465100000000001,40,2,both,0.293,3.103,Yes,196,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,1,0,,,,,0,
NW_024423675.1,62849095,62849358,62849095.1,62849307.6,212.5,9999,10,100,16.84,0.0792,50.5,0.77847,0.798,0.7589400000000001,43,2,both,0.151,44.5,Yes,201,97.10144928,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.971014493,0,,,,,0,
NW_024426885.1,10281383,10281623,10281383.1,10281591.1,208,9999,10,100,16.47,0.0792,32.9,0.7714875000000001,0.8388450000000001,0.70413,39,3,both,0.082,4.467,Yes,195,98.98477157,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,195,1,0.989847716,0,,,,,0,
NW_024426663.1,75065131,75065387,75065131.1,75065354.4,223.3,9999,10,100,17.68,0.0792,35.4,0.79732,0.79464,0.8,42,2,both,0.711,1.132,Yes,205,96.24413146,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,205,1,0.962441315,0,,,,,0,
NW_024423897.1,46327552,46327788,46327552,46327754.8,202.8,9999,10,100,16.12,0.0795,33.2,0.6468,0.362565,0.9310350000000001,31,2,both,0.083,5.571,Yes,195,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,195,1,1,0,,,,,0,
NW_024426885.1,50395654,50395957,50395654.1,50395925.5,271.4,9999,10,100,21.59,0.0795,43.2,0.794115,0.91077,0.6774600000000001,44,2,both,0.33,2.73,Yes,215,85.65737052,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,0.856573705,0,,,,,0,
NW_024426774.1,23750824,23751087,23750824,23751052.6,228.6,9999,10,100,18.18,0.0795,36.4,0.7622599999999999,0.5938,0.93072,46,5,both,0.819,15.25,Yes,199,90.04524887,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.900452489,0,,,,,0,
NW_024426885.1,35505286,35505426,35505313,35505426,113,9999,10,100,9,0.0796,27,0.7858725,0.8778,0.693945,48,3,both,0.037,17.75,Yes,110,100,LINE,HAL1,L1,LINE,LINE,HAL1,110,1,1,0,,,,,0,
NW_024424453.1,11317106,11317370,11317106.1,11317335,228.9,9999,10,100,18.25,0.0797,36.5,0.7875000000000001,0.6825000000000001,0.8925,35,1,both,0.2,8.727,Yes,216,100,Low_complexity;SINE,A-rich;UrsMar-6.1536,tRNA,Low_complexity;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_024424786.1,42313858,42314111,42313858,42314098.7,240.7,9999,10,100,19.18,0.0797,38.4,0.7459725000000001,0.6825000000000001,0.8094450000000001,31,1,both,0.092,1.447,Yes,203,97.1291866,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,203,1,0.971291866,0,,,,,0,
NW_024426774.1,18794034,18794263,18794034,18794237.8,203.8,9999,10,100,16.25,0.0797,32.5,0.7273875000000001,0.6825000000000001,0.772275,47,2,both,0.396,3.913,Yes,189,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,189,1,1,0,,,,,0,
NW_024427107.1,57877984,57878286,57878011.9,57878236.4,224.5,9999,10,100,17.9,0.0797,77.5,0.39125000000000004,0.6825000000000001,0.1,20,1,start,0.142,,Yes,217,98.19004525,SINE;Simple_repeat,(TATT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,193,2,0.981900452,0,,,,,0,
NW_024424008.1,40428603,40428854,40428603,40428821.8,218.8,9999,10,100,17.47,0.0799,34.9,0.886725,0.9294600000000001,0.84399,48,2,both,0.18,4.1,Yes,201,98.04878049,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.980487805,0,,,,,0,
NW_024423343.1,76821455,76821712,76821455,76821675.7,220.7,9999,10,100,17.66,0.08,36.3,0.8484,0.835275,0.8615250000000001,55,2,both,0.062,10.25,Yes,212,100,LTR;SINE,MER110A;UrsMar-6.1536,ERV1;tRNA,LTR;SINE,SINE,UrsMar-6.1536,194,2,1,0,,,,,0,
NW_024425452.1,17148386,17148636,17148386,17148602.4,216.4,9999,10,100,17.32,0.08,34.6,0.7508025,0.67032,0.8312849999999999,52,2,both,0.345,4.889,Yes,201,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,1,0,,,,,0,
NW_024425564.1,29115253,29115497,29115261.1,29115466.1,205,9999,10,100,16.4,0.08,39,0.8720775000000001,0.902475,0.84168,37,2,both,0.169,78,Yes,194,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,1,0,,,,,0,
NW_024426663.1,69979590,69979831,69979590,69979794.1,204.1,9999,10,100,16.33,0.08,36.9,0.7634500000000001,0.8444,0.6825000000000001,38,1,both,0.931,1.29,Yes,193,97.47474747,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,0.974747475,0,,,,,0,
NW_024423786.1,48980039,48980295,48980039.1,48980245.5,206.4,9999,10,100,16.54,0.0801,49.6,0.8295,0.76125,0.89775,39,3,both,0.082,3.867,Yes,201,100,LTR;SINE,LTR53-int;UrsMar-6.1536,ERVL;tRNA,LTR;SINE,SINE,UrsMar-6.1536,199,2,1,0,,,,,0,
NW_024426119.1,26372542,26372779,26372542,26372733.1,191.1,9999,10,100,15.3,0.0801,45.9,0.7685474999999999,0.644595,0.8925,46,2,both,0.235,2.629,Yes,186,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,186,1,1,0,,,,,0,
NW_024423675.1,15993351,15993614,15993360.4,15993572.2,211.8,9999,10,100,17,0.0803,51.2,0.7550025,0.8925,0.617505,40,3,both,0.136,8,Yes,208,100,LINE;SINE,UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_024424453.1,50570093,50570345,50570093.1,50570296.2,203.1,9999,10,100,16.31,0.0803,48.9,0.8885099999999999,0.86625,0.91077,42,2,both,0.154,3.219,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,,,,,0,
NW_024425341.1,4268789,4268953,4268814.1,4268931.6,117.5,9999,10,100,9.44,0.0803,46.5,0.5435325,0.37915499999999996,0.70791,24,4,both,0.086,52,Yes,71,83.52941176,SINE,MIR,MIR,SINE,SINE,MIR,71,1,0.835294118,0,,,,,0,
NW_024424230.1,22693617,22693864,22693617,22693832.1,215.1,9999,10,100,17.29,0.0804,34.6,0.8271375000000001,0.8312849999999999,0.8229900000000001,41,2,both,0.653,7.333,Yes,205,100,DNA;SINE,UrsMar-6.1536;Zaphod,hAT-Tip100;tRNA,DNA;SINE,SINE,UrsMar-6.1536,196,2,1,0,,,,,0,
NW_024424119.1,14231817,14232063,14231817,14232027.4,210.4,9999,10,100,16.95,0.0806,35.6,0.7651875,0.76125,0.7691250000000001,42,3,both,0.402,4.889,Yes,201,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,1,0,,,,,0,
NW_024424786.1,19923145,19923396,19923145,19923357.5,212.5,9999,10,100,17.12,0.0806,38.5,0.8146424999999999,0.8312849999999999,0.798,33,3,both,0.101,2.571,Yes,197,96.56862745,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.965686275,0,,,,,0,
NW_024425008.1,5856643,5856908,5856643.1,5856867.4,224.3,9999,10,100,18.08,0.0806,40.7,0.8505,0.9310350000000001,0.769965,40,2,both,0.541,2.667,Yes,210,99.05660377,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,195,2,0.990566038,0,,,,,0,
NW_024423344.1,31243007,31243258,31243007,31243220.5,213.5,9999,10,100,17.24,0.0807,37.5,0.823875,0.75,0.89775,34,1,both,1.115,5.526,Yes,201,95.26066351,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.952606635,0,,,,,0,
NW_024425341.1,27785131,27785362,27785131,27785327.8,196.8,9999,10,100,15.89,0.0808,34.2,0.8570625000000001,0.75999,0.954135,44,3,both,0.125,3.481,Yes,189,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,189,1,1,0,,,,,0,
NW_024423344.1,51730868,51731114,51730868,51731082.1,214.1,9999,10,100,17.33,0.0809,34.7,0.8660924999999999,0.890505,0.84168,42,2,both,0.147,4.81,Yes,200,98.52216749,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.985221675,0,,,,,0,
NW_024424230.1,26764129,26764382,26764129,26764332.6,203.6,9999,10,100,16.47,0.0809,49.4,0.7398825,0.6069,0.8728650000000001,34,2,both,0.859,22.5,Yes,202,100,LINE;SINE,L1MB7;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,195,3,1,0,,,,,0,
NW_024424453.1,53876220,53876450,53876220,53876416.7,196.7,9999,10,100,15.92,0.0809,33.3,0.7464975,0.6825000000000001,0.8104950000000001,31,1,both,0.217,6.333,Yes,189,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,189,1,1,0,,,,,0,
NW_024426663.1,73525301,73525548,73525301.1,73525504.6,203.5,9999,10,100,16.48,0.081,43.5,0.7658175,0.9016350000000001,0.63,46,2,both,0.45,2.14,Yes,196,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,1,0,,,,,0,
NW_024423319.1,11008897,11009157,11008897,11009106.4,209.4,9999,10,100,16.98,0.0811,50.6,0.8842575000000001,0.90951,0.8590050000000001,35,2,both,0.119,3.346,Yes,201,99.01477833,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.990147783,0,,,,,0,
NW_024424897.1,38714963,38715217,38714963,38715186.5,223.5,9999,10,100,18.13,0.0811,36.3,0.8507100000000001,0.8388450000000001,0.8625750000000001,46,2,both,0.333,1.278,Yes,197,95.16908213,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.951690821,0,,,,,0,
NW_024423564.1,59292261,59292548,59292289.6,59292510.9,221.3,9999,10,100,17.97,0.0812,65.7,0.8883000000000001,0.8377950000000001,0.938805,42,2,both,0.481,4.895,Yes,246,100,LINE;SINE,L2a;UrsMar-1.15;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,199,3,1,0,,,,,0,
NW_024423675.1,8925536,8925657,8925544.8,8925643.3,98.5,9999,10,100,8,0.0812,22.5,0.1,0.1,0.1,0,0,none,,,Yes,8,8.163265306,SINE,MIR3,MIR,SINE,SINE,MIR3,8,1,0.081632653,0,,,,,0,
NW_024423453.1,30191490,30191744,30191490.1,30191707,216.9,9999,10,100,17.61,0.0812,37.1,0.8549100000000001,0.9177000000000001,0.79212,42,3,both,0.085,8.222,Yes,203,99.50980392,SINE;Simple_repeat,(AATA)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,165,2,0.995098039,0,,,,,0,
NW_024423319.1,108259082,108259211,108259082.2,108259186.3,104.1,9999,10,100,8.46,0.0812,24.9,0.67578,0.665805,0.685755,46,3,both,0.014,74,Yes,101,100,LINE,UrsMar-5.1186,L1,LINE,LINE,UrsMar-5.1186,101,1,1,0,,,,,0,
NW_024424119.1,19982118,19982362,19982118,19982327,209,9999,10,100,16.98,0.0812,35,0.8995875,0.83097,0.9682050000000001,46,3,both,0.234,14.286,Yes,198,99.49748744,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,0.994974874,0,,,,,0,
NW_024426996.1,18348273,18348522,18348273.1,18348480.9,207.8,9999,10,100,16.87,0.0812,41.2,0.862155,0.751695,0.972615,42,2,both,0.207,4.52,Yes,197,99.49494949,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.994949495,0,,,,,0,
NW_024425786.1,16325704,16325963,16325710.4,16325936.2,225.8,9999,10,100,18.37,0.0813,36.7,0.8354325,0.773115,0.89775,35,2,both,0.389,2.243,Yes,200,89.28571429,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.892857143,0,,,,,0,
NW_024423453.1,11267634,11267899,11267661.9,11267857.8,195.9,9999,10,100,15.96,0.0815,69.1,0.7464975,0.6825000000000001,0.8104950000000001,42,2,both,0.025,32.5,Yes,187,98.94179894,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,187,1,0.989417989,0,,,,,0,
NW_024426552.1,31326313,31326564,31326313,31326523.3,210.3,9999,10,100,17.14,0.0815,40.7,0.7984200000000001,0.6825000000000001,0.91434,35,1,both,0.034,12.429,Yes,201,99.5049505,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.995049505,0,,,,,0,
NW_024426552.1,91354158,91354435,91354179.6,91354394.3,214.7,9999,10,100,17.49,0.0815,62.3,0.81134,0.90678,0.7159,44,2,both,0.351,1.076,Yes,200,97.08737864,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.970873786,0,,,,,0,
NW_024426663.1,61713156,61713410,61713156,61713377.3,221.3,9999,10,100,18.04,0.0815,36.1,0.6861524999999999,0.802305,0.57,43,2,both,0.39,0.925,Yes,211,100,LINE;SINE,L2;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,198,2,1,0,,,,,0,
NW_024426663.1,71030498,71030755,71030498,71030706.3,208.3,9999,10,100,17.01,0.0816,48.7,0.9133425000000001,0.9227400000000001,0.903945,36,2,both,0.022,10.75,Yes,200,99.50248756,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.995024876,0,,,,,0,
