CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_026622874.1,48264332,48264982,48264436.2,48264783.4,347.3,6856.47,13,100,29.53,0.085,302.7,0.68045,0.649,0.7119,36,5,both,1.069,1.09,No,0,0,None,None,None,None,None,None,0,0,0,29,,,,,0,
NW_026622841.1,39393034,39393619,39393138.2,39393444.4,306.3,6856.42,13,100,39.69,0.1296,278.7,0.5696,0.5385,0.6007,28,10,both,1.117,0.955,Yes,100,24.63054187,SINE,AilMel-1.18,tRNA,SINE,SINE,AilMel-1.18,100,1,0.246305419,0,,,,,0,
NW_026622763.1,3646715,3647250,3646837.2,3647038.6,201.4,6855.68,13,100,29.73,0.1476,333.6,0.7119500000000001,0.44000000000000006,0.9839,51,5,both,1.408,0.876,Yes,215,74.13793103,SINE;Simple_repeat,(T)n;AilMel-5.25,tRNA,SINE;Simple_repeat,SINE,AilMel-5.25,185,3,0.74137931,0,,,,,0,
NW_026623019.1,29276856,29279055,29276992.5,29278831.9,1839.5,6854.79,13,100,22.55,0.0123,359.5,0.59865,0.6267,0.5706,32,2,both,0.99,1,No,0,0,None,None,None,None,None,None,0,0,0,4495,,,,,0,
NW_026622874.1,71283031,71283672,71283135.2,71283469.7,334.5,6853.47,13,100,25.55,0.0764,306.5,0.6626,0.7,0.6252,33,9,both,0.838,0.851,Yes,315,110.1398601,LINE,AilMel-5.28;L1MEf_5end,L1,LINE,LINE,AilMel-5.28,237,2,1.101398601,0,,,,,0,
NW_026622974.1,4730493,4731662,4730595.4,4731467.1,871.7,6853.11,13,100,24.38,0.028,297.3,0.62445,0.52,0.7289,34,7,both,0.856,1.082,Yes,904,100,LINE,L1MD_orf2,L1,LINE,LINE,L1MD_orf2,904,1,1,0,,,,,0,
NW_026623053.1,23366326,23368463,23366451,23368289.2,1838.2,6702.29,13,100,30.54,0.0166,298.8,0.63365,0.5273,0.74,31,6,both,1.023,1.123,Yes,1160,66.4756447,LINE;LTR;SINE;Simple_repeat,(GTAT)n;ERVL67B-int;L2a_3end;MIR,ERVL;L2;MIR,LINE;LTR;SINE;Simple_repeat,LTR,ERVL67B-int,725,4,0.664756447,0,,,,,0,
NC_079873.1,21052457,21053341,21052554.2,21053125.8,571.7,6690.72,13,100,22.88,0.04,312.3,0.6298000000000001,0.7140000000000001,0.5456000000000001,45,5,both,0.721,0.73,Yes,415,100,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,415,1,1,0,,,,,0,
NW_026622874.1,98976301,98977132,98976423.8,98976953.4,529.6,6682.24,13,100,28.52,0.0538,301.4,0.6608499999999999,0.575,0.7467,27,5,both,1.01,0.932,Yes,125,32.13367609,LTR,MLT1K,ERVL-MaLR,LTR,LTR,MLT1K,125,1,0.321336761,0,,,,,0,
NW_026622952.1,25566368,25567416,25566484.4,25567272.1,787.7,6522.9,13,100,58.11,0.0738,260.3,0.56875,0.5,0.6375,20,4,end,1.113,0.909,Yes,325,40.52369077,LTR;SINE,AilMel-5.756;MLT1H1,ERVL-MaLR;tRNA,LTR;SINE,SINE,AilMel-5.756,200,2,0.405236908,0,,,,,0,
NC_079873.1,74762239,74763166,74762371.5,74762975.7,604.2,6519.95,13,100,35.89,0.0594,322.8,0.66235,0.75,0.5747,39,4,both,1.095,1.033,Yes,480,79.47019868,LTR,MLT1E2,ERVL-MaLR,LTR,LTR,MLT1E2,480,1,0.794701987,0,,,,,0,
NW_026622874.1,44243737,44250252,44243850.9,44250064.6,6213.8,6518.9,13,100,24.94,0.004,301.2,0.7274675,0.7504350000000001,0.7045,39,6,both,0.629,0.94,Yes,6073,98.38004212,LINE;SINE,AilMel-1.74;AilMel-5.25,L1;tRNA,LINE;SINE,LINE,AilMel-1.74,5027,3,0.983800421,0,,,,,0,
NW_026622763.1,109137549,109138942,109137678.3,109138755.5,1077.1,6518.45,13,100,32.31,0.03,315.9,0.65625,0.5625,0.75,32,7,both,1.023,0.974,Yes,5,0.44603033,Simple_repeat,(TCTT)n,None,Simple_repeat,Simple_repeat,(TCTT)n,5,1,0.004460303,0,,,,,0,
NW_026622897.1,36237361,36243190,36237475,36243013.4,5538.3,6518.1,13,100,32.89,0.0059,290.7,0.54338,0.59096,0.4958,55,5,both,1.253,1.082,Yes,5539,100.0180571,LINE;SINE;Simple_repeat,(AATA)n;AilMel-5.25;LepWed-6.639;UrsMar-1.201;ZalCal-1.3,L1;tRNA,LINE;SINE;Simple_repeat,LINE,UrsMar-1.201,1353,9,1.000180571,0,,,,,0,
NW_026622819.1,19270386,19276935,19270501.2,19276738.4,6237.1,6517.8,13,100,25.26,0.004,311.9,0.64335,0.5467,0.74,35,2,both,0.951,0.973,Yes,6243,99.93596927,LINE;SINE;Simple_repeat,(TTATTTT)n;AilMel-1.74;AilMel-5.25,L1;tRNA,LINE;SINE;Simple_repeat,LINE,AilMel-1.74,5181,4,0.999359693,0,,,,,0,
NW_026622764.1,7272458,7273101,7272571.7,7272929.5,357.9,6516.4,13,100,36.93,0.1032,285.1,0.56155,0.5,0.6231,30,7,end,1.077,1,Yes,226,86.59003831,DNA,MER20,hAT-Charlie,DNA,DNA,MER20,226,1,0.865900383,0,,,,,0,
NW_026622863.1,52552391,52552911,52552506,52552736.2,230.3,6514.85,13,100,42.04,0.1825,289.7,0.5304,0.5764,0.4844,35,3,both,0.947,1.036,Yes,205,89.13043478,SINE;Simple_repeat;tRNA,(ATTTTTT)n;UrsMar-6.1536;tRNA-Lys-AAG,tRNA,SINE;Simple_repeat;tRNA,SINE,UrsMar-6.1536,115,3,0.891304348,0,,,,,0,
NW_026622930.1,20129288,20130015,20129401.9,20129827,425.1,6514.7,13,100,31.01,0.0729,301.9,0.7886500000000001,0.9283,0.649,38,6,both,1,0.959,Yes,446,100,DNA,Arthur1B,hAT-Tip100,DNA,DNA,Arthur1B,446,1,1,0,,,,,0,
NW_026623100.1,72093233,72099804,72093365.8,72099595.5,6229.8,6514.6,13,100,22.31,0.0036,341.2,0.5525,0.565,0.54,35,1,both,1,1.019,Yes,6041,100,LINE;SINE,AilMel-1.74;AilMel-5.25,L1;tRNA,LINE;SINE,LINE,AilMel-1.74,5172,3,1,0,,,,,0,
NW_026623050.1,15480065,15480655,15480179.6,15480475.6,296,6514.25,13,100,35.68,0.1205,294,0.5595,0.5726,0.5464,38,4,both,1.093,1.046,Yes,296,100,LINE,PanTig-3.294,L1,LINE,LINE,PanTig-3.294,296,1,1,0,,,,,0,
NW_026622763.1,21753711,21760950,21753825.9,21760758.2,6932.3,6514,13,100,29.25,0.0042,306.7,0.6135200000000001,0.54664,0.6804,38,7,both,1.351,1.104,Yes,7057,100.1561169,LINE;SINE,AilMel-5.28;L1MC2_3end;LepWed-6.639;UrsMar-6.1536,L1;tRNA,LINE;SINE,LINE,AilMel-5.28,5191,5,1.001561169,0,,,,,0,
NC_079873.1,76116738,76117328,76116851.3,76117147.1,295.8,6513.7,13,100,32.07,0.1084,294.2,0.72435,0.7399,0.7088,39,7,both,0.981,0.981,Yes,47,13.23943662,Simple_repeat,(AACAA)n,None,Simple_repeat,Simple_repeat,(AACAA)n,47,1,0.132394366,0,,,,,0,
NW_026622763.1,3195090,3198542,3195204.4,3198332.5,3128.2,6513.55,13,100,52.98,0.0169,323.8,0.6937,0.6974,0.69,34,4,both,1.008,0.956,Yes,873,30.30197848,LINE;LTR;SINE;Simple_repeat,(AG)n;(TA)n;A-rich;ERV3-16A3_LTR;L1MC3_3end;L2b_3end;MIRb,ERVL;L1;L2;MIR,LINE;LTR;SINE;Simple_repeat,LTR,ERV3-16A3_LTR,326,8,0.303019785,0,,,,,0,
NC_079873.1,109015406,109015950,109015520.2,109015768,247.7,6513.5,13,100,35.69,0.1441,296.3,0.6579,0.6228,0.6930000000000001,35,6,both,0.841,1.22,Yes,180,72.58064516,LINE;SINE,AilMel-5.28;MirAng-1.14,L1;tRNA,LINE;SINE,LINE,AilMel-5.28,142,2,0.725806452,0,,,,,0,
NW_026622763.1,30690458,30691111,30690581.9,30690921.6,339.7,6512,13,100,28.72,0.0846,313.3,0.7296,0.6692,0.79,28,11,both,1.077,1.149,Yes,246,72.56637168,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,246,1,0.725663717,0,,,,,0,
NW_026623008.1,23806930,23811386,23807055.3,23811238.4,4183.1,6467.86,13,100,40.04,0.0096,272.9,0.671265,0.595035,0.747495,51,7,both,0.597,1.29,Yes,3499,81.86710342,DNA;LINE;LTR;SINE;Simple_repeat,(AGGAAG)n;(ATTC)n;AilMel-5.756;L1MB4_3end;L1ME1_3end;L4_C_Mam;MER58B;MLT1G;ZalCal-1.27;ZalCal-1.9,ERVL-MaLR;L1;RTE-X;hAT-Charlie;tRNA,DNA;LINE;LTR;SINE;Simple_repeat,LTR,MLT1G,489,18,0.818671034,0,,,,,0,
NW_026622952.1,35706483,35707508,35706558.9,35707268.4,709.4,6456.5,13,100,36.26,0.0511,315.6,0.7566999999999999,0.7244999999999999,0.7889,33,9,both,0.412,1.192,Yes,204,26.77165354,DNA;Simple_repeat,GA-rich;MamTip2,hAT-Tip100,DNA;Simple_repeat,Simple_repeat,GA-rich,120,2,0.267716535,0,,,,,0,
NW_026623053.1,23008564,23023457,23008665.8,23021748.3,13082.5,6363.68,13,100,817,0.0624,500,0.7736125,0.792225,0.755,30,7,both,0.719,0.943,Yes,5391,41.20614538,DNA;LINE;LTR;SINE;Simple_repeat,(AC)n;(AT)n;(ATTT)n;(TGTTT)n;A-rich;AilFul-1.17;AilMel-1.82;AilMel-5.25;AilMel-5.756;ERVL16E2-int;L1M5_orf2;L2d2_3end;LTR16E2;MER3;MIR;MLT1A;MLT1J2;UrsMar-6.1536;VulLag-1.18;ZalCal-6.612,ERVL;ERVL-MaLR;L1;L2;MIR;hAT-Charlie;tRNA,DNA;LINE;LTR;SINE;Simple_repeat,LINE,AilMel-1.82,837,31,0.412061454,0,,,,,0,
NW_026622974.1,23028279,23029206,23028383.4,23029005,621.6,6337.84,13,100,35.13,0.0565,305.4,0.7195,0.564,0.875,36,3,both,2.734,1.188,Yes,738,100,LINE;Simple_repeat,(T)n;AilMel-5.1023;L1MB5_3end,L1,LINE;Simple_repeat,LINE,AilMel-5.1023,700,3,1,0,,,,,0,
NW_026622763.1,5618901,5620461,5619027.2,5620295.3,1268.1,6229.24,13,100,38.28,0.0302,291.9,0.63435,0.6,0.6687,22,5,end,1.01,1.034,Yes,1208,100.9189641,LINE,L1ME2_3end;L1MEc_5end,L1,LINE,LINE,L1MEc_5end,649,4,1.009189641,0,,,,,0,
NC_079873.1,95737321,95738368,95737444.4,95738188.8,744.4,6222.38,13,100,33.23,0.0446,302.6,0.6699999999999999,0.35,0.99,16,7,both,1.058,1.03,Yes,757,105.5788006,LINE,L1MB1_3end;L1MEc_5end,L1,LINE,LINE,L1MEc_5end,449,3,1.055788006,0,,,,,0,
NW_026622874.1,48719143,48720563,48719270.4,48720380.8,1110.4,6221,13,100,31.55,0.0284,309.6,0.8625,1,0.725,40,4,both,1.163,1.043,No,0,0,None,None,None,None,None,None,0,0,0,116,,,,,0,
NC_079873.1,114781727,114785275,114781879.5,114785101.5,3222,6220.71,13,100,35.88,0.0111,326,0.8116,0.8632,0.76,44,4,both,0.922,1.035,Yes,3076,96.00499376,LINE;SINE;tRNA,AilMel-5.28;L1MC4_3end;UrsMar-1.13;UrsMar-5.1186;tRNA-Lys-AAG,L1;tRNA,LINE;SINE;tRNA,LINE,L1MC4_3end,1548,7,0.960049938,0,,,,,0,
NW_026622797.1,68059598,68061497,68059733,68061308,1575,6219.62,13,100,23.33,0.0148,324,0.72445,0.7022,0.7467,38,6,both,1.012,1.129,Yes,1125,71.47395172,LINE;LTR;SINE,AilMel-1.12;L1MD2_3end;LTR78,ERV1;L1;tRNA,LINE;LTR;SINE,LINE,L1MD2_3end,764,4,0.714739517,0,,,,,0,
NW_026622797.1,28778129,28780739,28778238.8,28780556.7,2317.9,6218.81,13,100,35.14,0.0152,292.1,0.8263,0.9026,0.75,37,5,both,1.043,0.992,Yes,2213,94.05014875,LTR,ERVL67B-int;MLT2F,ERVL,LTR,LTR,ERVL67B-int,1811,3,0.940501487,0,,,,,0,
NW_026622863.1,5293851,5294586,5293979.9,5294406.3,426.5,6215.67,13,100,32.89,0.0771,308.5,0.6088,0.5571,0.6605,25,4,both,0.917,0.962,Yes,454,104.1284404,LINE,LepWed-4.26;VulLag-5.21,L1,LINE,LINE,LepWed-4.26,426,2,1.041284404,0,,,,,0,
NW_026623100.1,23646192,23647347,23646317.9,23647184.9,867,6214.81,13,100,51.14,0.059,288,0.8067500000000001,0.87,0.7435,38,7,both,1.161,1.029,Yes,612,79.06976744,LTR,MER34B-int,ERV1,LTR,LTR,MER34B-int,359,3,0.790697674,0,,,,,0,
NC_079873.1,72813824,72822699,72813948,72822529.5,8581.4,6214.71,13,100,28.76,0.0034,293.6,0.74275,0.7455,0.74,37,6,both,1.075,1.009,Yes,8020,93.46230043,LINE;Simple_repeat,(ATCT)n;(CA)n;(TG)n;AilMel-1.74;L1ME3Cz_3end;L1ME4a_3end;LepWed-4.26,L1,LINE;Simple_repeat,LINE,LepWed-4.26,4652,9,0.934623004,0,,,,,0,
NW_026622763.1,3488012,3490813,3488139.1,3490633,2493.9,6213.52,13,100,28.66,0.0115,307.1,0.7094,0.71,0.7088,32,4,both,0.907,0.922,Yes,2388,99.74937343,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,2388,1,0.997493734,0,,,,,0,
NW_026623053.1,21800000,21800741,21800123.3,21800578.9,455.6,6212.05,13,100,37.6,0.0825,285.4,0.56257,0.49863999999999997,0.6265,32,4,both,2.406,0.983,Yes,277,48.42657343,LINE,PanTig-4.219,L1,LINE,LINE,PanTig-4.219,267,2,0.484265734,0,,,,,0,
NW_026622986.1,28944721,28947570,28944831.3,28947391,2559.7,6212,13,100,30.72,0.012,289.3,0.6244000000000001,0.54,0.7088,27,9,both,1.132,0.889,Yes,156,6.044168927,SINE;Simple_repeat,A-rich;MIRb,MIR,SINE;Simple_repeat,SINE,MIRb,92,2,0.060441689,0,,,,,0,
NW_026623078.1,47668555,47675979,47668680,47675797.4,7117.5,6211.33,13,100,26.68,0.0037,306.5,0.61,0.5,0.72,23,5,end,0.97,0.919,Yes,6328,88.88888889,LINE;SINE,AilMel-1.74;AilMel-5.25;PanTig-3.294,L1;tRNA,LINE;SINE,LINE,AilMel-1.74,5190,4,0.888888889,0,,,,,0,
NW_026623056.1,79292334,79293023,79292457.1,79292858.4,401.3,6209.95,13,100,39.34,0.098,287.7,0.7868999999999999,0.8571,0.7167,42,6,both,0.933,0.86,Yes,401,97.80487805,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,401,1,0.97804878,0,,,,,0,
NW_026622874.1,46196690,46197291,46196813.9,46197114,300.1,6209.81,13,100,34.41,0.1147,300.9,0.6725,0.625,0.72,30,3,both,1.071,1.101,No,0,0,None,None,None,None,None,None,0,0,0,207,,,,,0,
NW_026622763.1,65100117,65100940,65100241.3,65100763.7,522.4,6209.71,13,100,27.74,0.0531,300.6,0.611,0.472,0.75,44,5,both,1.312,0.894,Yes,533,98.15837937,LINE,L1ME5_3end,L1,LINE,LINE,L1ME5_3end,533,1,0.981583794,0,,,,,0,
NW_026622886.1,16223813,16224385,16223937.1,16224221.5,284.4,6209.38,13,100,36.03,0.1267,287.6,0.5094,0.4643,0.5545,18,6,end,1.039,0.977,Yes,154,42.89693593,LINE,HyaHya-3.13;UrsMar-5.1186,L1,LINE,LINE,UrsMar-5.1186,80,2,0.428969359,0,,,,,0,
NW_026623056.1,14270278,14271600,14270402,14271413.4,1011.5,6209,13,100,30.97,0.0306,310.5,0.7117500000000001,0.5278,0.8957,41,8,both,1.098,1.068,Yes,1074,95.8073149,LINE,AilMel-5.28;L2b_3end,L1;L2,LINE,LINE,AilMel-5.28,1020,2,0.958073149,0,,,,,0,
NC_079873.1,60751891,60752803,60752015,60752625,610,6208.95,13,100,30.66,0.0503,302,0.5357000000000001,0.35,0.7214,22,5,both,1.129,0.99,Yes,563,100.8960573,LINE,LepWed-5.2705,L1,LINE,LINE,LepWed-5.2705,369,2,1.008960573,0,,,,,0,
NW_026622908.1,9208634,9209498,9208756.2,9209323.9,567.6,6208.86,13,100,32.42,0.0571,296.4,0.5823499999999999,0.6,0.5647,24,4,end,0.903,0.982,Yes,622,95.39877301,LTR,MER21C,ERVL,LTR,LTR,MER21C,622,1,0.95398773,0,,,,,0,
NW_026622763.1,6041837,6042506,6041962,6042320,358,6207.57,13,100,35.17,0.0982,311,0.7,0.6955,0.7045,33,7,both,0.901,1.11,Yes,258,98.85057471,LINE,PanPar-5.1061,L1,LINE,LINE,PanPar-5.1061,258,1,0.988505747,0,,,,,0,
NW_026622764.1,72115877,72116168,72115887.2,72116115.9,228.8,6206.92,13,100,37.56,0.1642,75.1,0.47589,0.39608,0.5557,42,2,both,1.3,0.939,Yes,199,95.67307692,SINE,AilMel-5.25;ZalCal-1.0,tRNA,SINE,SINE,AilMel-5.25,198,2,0.956730769,0,,,,,0,
NW_026622874.1,46712768,46713489,46712893.7,46713317.2,423.6,6206.76,13,100,33.12,0.0782,297.4,0.6780999999999999,0.61,0.7462,31,7,both,1.167,1,Yes,286,87.19512195,LINE,L1MC3_3end;UrsMar-5.1186,L1,LINE,LINE,L1MC3_3end,239,2,0.87195122,0,,,,,0,
NW_026622874.1,61325050,61325264,61325055.2,61325245.9,190.7,6204.54,13,100,12.07,0.0633,24.1,0.7381500000000001,0.7638,0.7125,36,8,both,0.829,1.097,Yes,195,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,195,1,1,0,,,,,0,
NW_026623078.1,64000818,64001693,64000941,64001510,569,6204.48,13,100,24.64,0.0433,306,0.6892,0.6971,0.6813,33,6,both,1.057,0.942,Yes,461,100.4357298,LINE,AilMel-5.28;PanTig-3.294,L1,LINE,LINE,AilMel-5.28,454,2,1.004357298,0,,,,,0,
NW_026622897.1,36207409,36208445,36207512.4,36208418.5,906.1,6199.15,13,100,20.33,0.0224,129.9,0.6346499999999999,0.6893,0.58,43,7,both,0.942,0.916,Yes,305,34.65909091,SINE,MIR;MirAng-1.14,MIR;tRNA,SINE,SINE,MirAng-1.14,210,2,0.346590909,0,,,,,0,
NW_026623056.1,63348426,63350438,63348589,63350265,1676,6193.12,13,100,30.98,0.0185,336,0.6525000000000001,0.525,0.78,31,6,both,0.881,1,Yes,495,31.91489362,LTR;SINE,AilMel-1.10;ERVL40-int;LTR40a,ERVL;tRNA,LTR;SINE,LTR,ERVL40-int,272,3,0.319148936,0,,,,,0,
NC_079873.1,96393351,96393526,96393364.5,96393500.1,135.6,6189.77,13,100,4.65,0.0343,39.4,0.6919500000000001,0.6458,0.7381,37,4,both,0.886,0.857,Yes,98,72.05882353,LINE;Simple_repeat,(TA)n;PanTig-4.219,L1,LINE;Simple_repeat,Simple_repeat,(TA)n,81,2,0.720588235,0,,,,,0,
NW_026623019.1,9880534,9881275,9880695.4,9881072.4,376.9,6139.78,13,100,35.77,0.0949,364.1,0.683,0.496,0.87,34,5,both,0.936,1.018,Yes,529,100,LINE;SINE,L1MD_orf2;NeoSch-5.248,L1;tRNA,LINE;SINE,LINE,L1MD_orf2,418,2,1,0,,,,,0,
NW_026623089.1,12993709,12996264,12993849.5,12996090,2240.5,6117.48,13,100,29.42,0.0131,314.5,0.6670499999999999,0.6312,0.7029,33,8,both,0.945,0.897,Yes,775,36.92234397,LTR;SINE;Simple_repeat,(GATG)n;(TGGT)n;MIRc;MLT1H2,ERVL-MaLR;MIR,LTR;SINE;Simple_repeat,LTR,MLT1H2,448,5,0.36922344,0,,,,,0,
NW_026622852.1,5169154,5170509,5169294.5,5170354.1,1059.6,6110.83,13,100,35.57,0.0336,295.4,0.64,0.27999999999999997,1,18,3,both,1.22,1.053,Yes,757,73.99804497,LINE,L1MC_orf2;L1MEh_5end,L1,LINE,LINE,L1MC_orf2,732,2,0.73998045,0,,,,,0,
NW_026622985.1,60869942,60871199,60870073.5,60870993.2,919.7,6036.95,13,100,139.31,0.1515,337.3,0.60285,0.564,0.6417,49,2,both,1.149,1,Yes,798,100,Simple_repeat,(GT)n,None,Simple_repeat,Simple_repeat,(GT)n,798,1,1,0,,,,,0,
NW_026623100.1,42399893,42401744,42400026.7,42401574.7,1548,5940.95,13,100,33.83,0.0219,303,0.73445,0.7522,0.7167,41,5,both,1.15,0.885,Yes,1319,75.67412507,LINE;LTR,L1M3c_5end;MLT-int;VulLag-6.460,ERVL-MaLR;L1,LINE;LTR,LTR,MLT-int,687,4,0.756741251,0,,,,,0,
NW_026623111.1,76349242,76350115,76349375.8,76349948.6,572.8,5938.45,13,100,32.38,0.0565,300.2,0.6794,0.74,0.6188,46,8,both,0.849,1.069,Yes,472,103.5087719,LINE,L1MC3_3end,L1,LINE,LINE,L1MC3_3end,263,2,1.035087719,0,,,,,0,
NW_026623100.1,40463687,40464973,40463819.9,40464811.7,991.8,5937,13,100,32.79,0.0331,294.2,0.72745,0.7667,0.6882,32,3,both,1.175,1.01,Yes,439,44.25403226,LINE;Simple_repeat,(TA)n;A-rich;L1M5,L1,LINE;Simple_repeat,Simple_repeat,(TA)n,273,3,0.442540323,0,,,,,0,
NW_026623111.1,46272345,46273906,46272513,46273734.5,1221.5,5935.82,13,100,33.29,0.0273,339.5,0.6799999999999999,0.6833,0.6767,24,4,both,1.11,1.081,Yes,219,19.29515419,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,205,3,0.192951542,0,,,,,0,
NW_026622841.1,6647695,6649011,6647828.3,6648839.1,1010.8,5934.68,13,100,31.88,0.0315,305.2,0.56925,0.54,0.5984999999999999,35,7,both,0.929,2.058,Yes,276,23.4295416,LTR;SINE,MLT1B;UrsMar-1.18,ERVL-MaLR;tRNA,LTR;SINE,LTR,MLT1B,185,2,0.234295416,0,,,,,0,
NW_026623056.1,54011503,54017640,54011637,54017462.7,5825.7,5933.05,13,100,28.93,0.005,311.3,0.7143275,0.7319550000000001,0.6967,32,7,both,0.76,1,Yes,5502,94.92753623,LINE;SINE,AilMel-1.112;AilMel-5.25;AilMel-5.28,L1;tRNA,LINE;SINE,LINE,AilMel-1.112,2312,4,0.949275362,0,,,,,0,
NW_026622852.1,33609345,33610005,33609479.5,33609832.8,353.3,5932.55,13,100,32.63,0.0924,306.7,0.6994,0.64,0.7588,22,6,both,0.946,1.015,Yes,177,69.140625,SINE;Simple_repeat,(AATAGAA)n;MelCap-1.16,tRNA,SINE;Simple_repeat,SINE,MelCap-1.16,121,2,0.69140625,0,,,,,0,
NW_026622908.1,27589076,27589623,27589208.8,27589450.7,241.9,5932.32,13,100,32.64,0.1349,305.1,0.59335,0.6309,0.5558,33,5,both,0.803,1.042,Yes,102,38.05970149,LINE;Simple_repeat,(TG)n;AilMel-5.28,L1,LINE;Simple_repeat,LINE,AilMel-5.28,63,2,0.380597015,0,,,,,0,
NC_079873.1,95383786,95384481,95383928.5,95384302.5,373.9,5932.27,13,100,37.42,0.1001,321.1,0.60505,0.5556,0.6545,20,6,both,1.02,1.044,Yes,44,15.01706485,LINE,PanTig-6.163,L1,LINE,LINE,PanTig-6.163,44,1,0.150170648,0,,,,,0,
NW_026622841.1,33393310,33394528,33393444.4,33394355.7,911.3,5932.14,13,100,27.95,0.0307,306.7,0.7152499999999999,0.6583,0.7722,42,8,both,1.017,1.108,Yes,766,87.44292237,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,766,1,0.874429224,0,,,,,0,
NW_026622874.1,48644313,48644922,48644446.2,48644758.7,312.5,5931.14,13,100,33.42,0.1069,296.5,0.5853,0.6206,0.55,25,8,both,1,1.114,Yes,428,98.61751152,LINE,L1MC3_3end,L1,LINE,LINE,L1MC3_3end,386,2,0.986175115,0,,,,,0,
NW_026622886.1,37218354,37220539,37218487.4,37220360.5,1873.1,5930.32,13,100,28.13,0.015,311.9,0.60673,0.7545,0.45896000000000003,38,6,both,0.939,0.765,Yes,1849,98.71863321,LINE,AilMel-5.28;L1MB8_3end,L1,LINE,LINE,AilMel-5.28,1753,2,0.987186332,0,,,,,0,
NC_079873.1,46927925,46928796,46928057.1,46928620.5,563.4,5930.14,13,100,26.21,0.0465,307.6,0.7282500000000001,0.75,0.7065,33,7,both,0.862,0.953,Yes,533,94.83985765,LINE;LTR,LepWed-4.26;MamGypLTR3a,Gypsy;L1,LINE;LTR,LINE,LepWed-4.26,454,2,0.948398577,0,,,,,0,
NW_026622775.1,26636025,26636605,26636158.2,26636430.1,271.9,5928.82,13,100,34.23,0.1259,308.1,0.5575,0.5775,0.5375,20,4,both,0.908,1.037,Yes,322,100,LINE,L2a_3end,L2,LINE,LINE,L2a_3end,322,1,1,0,,,,,0,
NW_026622963.1,18875588,18876803,18875721.9,18876627.6,905.7,5928.68,13,100,24.92,0.0275,309.3,0.7297,0.73,0.7294,27,5,both,0.981,1.044,Yes,875,96.7920354,LINE,AilMel-5.28;L1MEi_5end,L1,LINE,LINE,AilMel-5.28,791,2,0.967920354,0,,,,,0,
NW_026623089.1,61907749,61908260,61907882.2,61908088.9,206.7,5928.45,13,100,29.5,0.1427,304.3,0.54005,0.613,0.4671,49,7,both,0.82,0.941,Yes,223,65.58823529,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,223,1,0.655882353,0,,,,,0,
NW_026622919.1,9284773,9285348,9284905.9,9285188.6,282.7,5927.77,13,100,43.44,0.1536,292.3,0.67975,0.6312,0.7283,39,7,both,0.974,1.135,No,0,0,None,None,None,None,None,None,0,0,0,73,,,,,0,
NW_026622841.1,14071318,14072650,14071452.6,14072472.2,1019.6,5927.5,13,100,25.13,0.0246,312.4,0.6787500000000001,0.78,0.5775000000000001,29,7,both,1.067,1.235,Yes,897,99.88864143,LINE,AilMel-5.28,L1,LINE,LINE,AilMel-5.28,897,1,0.998886414,0,,,,,0,
NW_026622841.1,6534735,6535284,6534868,6535118.1,250,5927,13,100,44.43,0.1777,299,0.54165,0.5,0.5833,30,4,end,1.183,0.956,Yes,240,96,LTR;SINE,AilMel-5.756;ERVL16C-int,ERVL;tRNA,LTR;SINE,LTR,ERVL16C-int,134,2,0.96,0,,,,,0,
NW_026622763.1,83081706,83082302,83081837.7,83082121.4,283.7,5926.91,13,100,32.29,0.1138,312.3,0.64575,0.6684,0.6231,29,5,both,1.01,0.829,No,0,0,None,None,None,None,None,None,0,0,0,505,,,,,0,
