SCAFFOLD,START,END
NW_024426663.1,27049797,27051388
NW_024427107.1,14212858,14213150
NW_024425119.1,31747229,31747477
NW_024426552.1,43973499,43973936
NW_024425119.1,18941012,18943108
NW_024425564.1,13021081,13021138
NW_024423786.1,6533906,6535563
NW_024425563.1,82888419,82888827
NW_024426119.1,10701136,10707751
NW_024425341.1,12804082,12805725
NW_024423786.1,394548,395635
NW_024426663.1,19534934,19535716
NW_024423319.1,37843151,37845212
NW_024426663.1,74000047,74018906
NW_024424452.1,17736049,17736329
NW_024423564.1,64612886,64615778
NW_024426774.1,38552835,38559101
NW_024424008.1,26093257,26098654
NW_024426774.1,5146631,5148042
NW_024424452.1,56388330,56388762
NW_024427107.1,58331320,58337471
NW_024424230.1,21341636,21342072
NW_024427107.1,5994535,6000964
NW_024425563.1,32817848,32823909
NW_024426774.1,83911574,83917907
NW_024426552.1,23144929,23146932
NW_024425786.1,26573137,26573774
NW_024424119.1,2820042,2820292
NW_024424453.1,53262913,53268032
NW_024424786.1,8447426,8448631
NW_024424230.1,23134085,23134682
NW_024423453.1,38490119,38496138
NW_024425563.1,10832287,10832652
NW_024424119.1,22726318,22726528
NW_024426774.1,46754595,46755168
NW_024426552.1,53567769,53573995
NW_024425563.1,48941017,48941602
NW_024427107.1,3719455,3725756
NW_024424786.1,2734061,2735177
NW_024425341.1,24867333,24867645
NW_024423453.1,27276219,27276851
NW_024426885.1,45834204,45840566
NW_024424119.1,34505895,34511758
NW_024425564.1,30216848,30217342
NW_024423786.1,19693347,19693658
NW_024423344.1,72847386,72847729
NW_024426885.1,21522496,21522699
NW_024424453.1,23513635,23513721
NW_024424341.1,41306240,41306479
NW_024423343.1,62375959,62376109
NW_024426663.1,59918484,59919117
NW_024424452.1,12318669,12319176
NW_024423343.1,74256392,74256596
NW_024426008.1,20131493,20131720
NW_024424008.1,49227763,49227976
NW_024424008.1,38064486,38064691
NW_024424675.1,13677542,13679563
NW_024424008.1,15589761,15589959
NW_024424452.1,80463269,80463483
NW_024425564.1,26276150,26276367
NW_024423319.1,11222435,11222672
NW_024425564.1,34088808,34088858
NW_024426119.1,7362099,7362318
NW_024426885.1,76013260,76013484
NW_024426119.1,6169948,6170222
NW_024423453.1,54748529,54748735
NW_024423344.1,57973579,57979681
NW_024424341.1,6710891,6710980
NW_024424341.1,30144929,30145144
NW_024423564.1,16009756,16009949
NW_024424897.1,14065245,14065470
NW_024425675.1,27325259,27325486
NW_024423343.1,13166112,13166175
NW_024426552.1,42315859,42316069
NW_024425341.1,5096462,5096686
NW_024423319.1,85625389,85625612
NW_024423897.1,40683857,40684060
NW_024423319.1,65270700,65270913
NW_024423897.1,8425614,8426988
NW_024426663.1,29746898,29747135
NW_024423453.1,65164215,65164445
NW_024424897.1,6198786,6199038
NW_024425119.1,24309844,24310095
NW_024425341.1,34760922,34761365
NW_024426663.1,49830903,49831147
NW_024423564.1,27365094,27365318
NW_024426996.1,17918121,17918320
NW_024423786.1,54435881,54436100
NW_024426552.1,20601443,20601642
NW_024423319.1,16354934,16355164
NW_024423786.1,37932907,37933198
NW_024426885.1,44450111,44450159
NW_024426996.1,13674203,13674406
NW_024423319.1,16334704,16334900
NW_024427107.1,36115696,36115900
NW_024426008.1,2021352,2021561
NW_024424564.1,6858255,6858498
NW_024423344.1,41583880,41584094
NW_024425675.1,15971229,15971458
NW_024425563.1,90590215,90590437
NW_024424786.1,31266328,31266531
NW_024425564.1,18953387,18953576
NW_024425563.1,92352654,92352855
NW_024424119.1,34426559,34426774
NW_024424230.1,42140591,42140806
NW_024423319.1,59534811,59535637
NW_024425119.1,13726803,13727237
NW_024423786.1,50905357,50905565
NW_024425675.1,9691699,9691970
NW_024424452.1,70398825,70399031
NW_024426341.1,765838,766414
NW_024424452.1,56397855,56398102
NW_024425119.1,28607671,28607877
NW_024426885.1,23374837,23375071
NW_024423786.1,51984121,51984593
NW_024424786.1,42831177,42831245
NW_024423343.1,88447152,88447371
NW_024423344.1,9288427,9288642
NW_024423564.1,55549387,55549650
NW_024423319.1,66248629,66248836
NW_024425563.1,81050570,81050787
NW_024425564.1,31919117,31919658
NW_024424119.1,15810194,15810401
NW_024423319.1,15919059,15919274
NW_024426552.1,47865222,47865434
NW_024424564.1,41946710,41946758
NW_024424452.1,75965972,75966154
NW_024423453.1,60569296,60569795
NW_024427107.1,63569576,63569791
NW_024424452.1,51914656,51914875
NW_024424008.1,47840155,47840355
NW_024425119.1,9180667,9180903
NW_024425675.1,7215277,7215386
NW_024425119.1,10851570,10851613
NW_024424452.1,39275567,39275759
NW_024423319.1,115697368,115697421
NW_024424564.1,6840344,6840574
NW_024426774.1,67567706,67567840
NW_024425564.1,31376889,31383084
NW_024426663.1,83386318,83386523
NW_024424452.1,15390509,15390764
NW_024425675.1,9399498,9399718
NW_024424119.1,34404896,34405148
NW_024423319.1,108833230,108833445
NW_024424564.1,11849161,11849596
NW_024426774.1,59965245,59965461
NW_024424453.1,30760975,30761172
NW_024424453.1,6499976,6500241
NW_024424564.1,5878501,5878879
NW_024423319.1,51251700,51251973
NW_024423897.1,54573552,54573755
NW_024424008.1,42218547,42218648
NW_024426885.1,30261474,30261666
NW_024423344.1,30135147,30135386
NW_024425563.1,50386991,50387255
NW_024423343.1,50036557,50036756
NW_024423343.1,53413558,53414070
NW_024423344.1,38158920,38159160
NW_024425564.1,14797229,14797304
NW_024425230.1,10956060,10956263
NW_024424008.1,27108903,27109086
NW_024425563.1,5429919,5430058
NW_024425786.1,11509916,11510637
NW_024426885.1,80231573,80231798
NW_024423786.1,58994064,58994292
NW_024426552.1,34631209,34631264
NW_024425897.1,7791053,7791366
NW_024425897.1,5765795,5766021
NW_024426119.1,8019450,8019644
NW_024425008.1,29776069,29776244
NW_024425675.1,17422600,17422652
NW_024425452.1,91895,92110
NW_024424452.1,79778742,79778972
NW_024425119.1,27788580,27788777
NW_024423319.1,26819634,26819978
NW_024424452.1,92701122,92701788
NW_024425452.1,7896687,7902481
NW_024423319.1,59080589,59087485
NW_024423344.1,16547432,16547749
NW_024423319.1,101076859,101077336
NW_024424675.1,16853686,16854304
NW_024426885.1,76714672,76714878
NW_024425119.1,5605043,5605368
NW_024424341.1,27446707,27452958
NW_024424452.1,56715600,56722079
NW_024426663.1,53155779,53157161
NW_024425119.1,42122775,42123811
NW_024423564.1,8453593,8453963
NW_024426230.1,21796107,21797297
NW_024426119.1,6717535,6717951
NW_024426774.1,82813558,82813864
NW_024424564.1,31818239,31819275
NW_024424230.1,28644431,28644906
NW_024424675.1,28415072,28415423
NW_024424453.1,54127277,54133508
NW_024426663.1,61906168,61914490
NW_024426119.1,6706281,6706611
NW_024426774.1,50200283,50200651
NW_024425230.1,28771734,28772324
NW_024425564.1,18933393,18933870
NW_024426996.1,80036290,80036943
NW_024424008.1,36558733,36559162
NW_024423786.1,50855755,50856158
NW_024424453.1,17165962,17166299
NW_024423897.1,23379809,23380306
NW_024424675.1,7640024,7640728
NW_024423343.1,165150,165798
NW_024426552.1,21137782,21139956
NW_024425675.1,32118106,32119640
NW_024424897.1,7869160,7869510
NW_024424008.1,38783102,38783638
NW_024426885.1,42292903,42293140
NW_024423319.1,59831134,59831813
NW_024423343.1,32512817,32533040
NW_024423675.1,8316884,8318524
NW_024426552.1,56552473,56552678
NW_024426663.1,84182942,84183767
NW_024424230.1,51208466,51208975
NW_024423344.1,65376308,65376656
NW_024424008.1,18706736,18708542
NW_024426663.1,72091076,72093131
NW_024426996.1,14607342,14609026
NW_024423319.1,83515053,83515831
NW_024423343.1,56860668,56861726
NW_024423786.1,39032921,39033800
NW_024423344.1,67011869,67018086
NW_024424452.1,51010554,51016679
NW_024426119.1,10790590,10791308
NW_024423344.1,3210954,3213996
NW_024423453.1,60759685,60760515
NW_024425341.1,2563203,2565234
NW_024423675.1,709254,709857
NW_024423319.1,47065635,47072426
NW_024424119.1,2030098,2030936
NW_024425008.1,42409292,42410066
NW_024423343.1,73858930,73865164
NW_024424008.1,21217423,21218300
NW_024426885.1,21968700,21974981
NW_024427107.1,33923555,33923833
NW_024426885.1,64626616,64627148
NW_024424453.1,54537612,54538173
NW_024424119.1,36086709,36087383
NW_024425564.1,14805363,14806726
NW_024424341.1,24894827,24896049
NW_024423319.1,113557144,113557766
NW_024424897.1,16018279,16018828
NW_024427107.1,41952110,41953028
NW_024423786.1,39940465,39940729
NW_024423675.1,30756955,30758305
NW_024426774.1,28036673,28036886
NW_024427107.1,47241630,47242377
NW_024424452.1,98794389,98794749
NW_024424564.1,33636791,33643224
NW_024426552.1,56423299,56423893
NW_024426663.1,32733858,32735499
NW_024426663.1,36797863,36798687
NW_024424897.1,33081270,33087471
NW_024427107.1,9742189,9742572
NW_024425563.1,50052125,50058193
NW_024426996.1,55021707,55022330
NW_024425008.1,36405929,36412059
NW_024425563.1,16616105,16622264
NW_024424452.1,97419730,97420315
NW_024423564.1,44062089,44068305
NW_024423675.1,7494073,7494660
NW_024423343.1,42987733,42988474
NW_024425563.1,30432454,30436122
NW_024426885.1,37654012,37654426
NW_024425563.1,43716537,43716924
NW_024427107.1,44816260,44817865
NW_024426552.1,42384124,42385711
NW_024426774.1,6739040,6741725
NW_024426230.1,4517819,4518684
NW_024423786.1,35345461,35346130
NW_024424453.1,3069517,3075752
NW_024425119.1,42948769,42949846
NW_024423675.1,31518226,31524457
NW_024424230.1,23054974,23057239
NW_024424452.1,6098052,6098557
NW_024426774.1,63759866,63766157
NW_024424897.1,45900717,45902646
NW_024423786.1,51710442,51710995
NW_024424453.1,36241429,36241856
NW_024423344.1,11555061,11561021
NW_024423675.1,66855844,66856045
NW_024426008.1,4557821,4564231
NW_024424452.1,5904080,5905473
NW_024426885.1,73050531,73050970
NW_024424452.1,13397360,13398302
NW_024423564.1,57000752,57001315
NW_024427107.1,240709,240979
NW_024423319.1,105842945,105843346
NW_024423343.1,82026099,82028038
NW_024424008.1,23950243,23950782
NW_024425564.1,14663901,14664384
NW_024424564.1,41903489,41904499
NW_024425563.1,76267689,76270278
NW_024424230.1,23050689,23052077
NW_024426885.1,6447863,6448588
NW_024423344.1,72096164,72102389
NW_024423344.1,64747612,64748815
NW_024425563.1,37880455,37882954
NW_024426885.1,12464781,12465454
NW_024424452.1,45090087,45090952
NW_024426552.1,70276654,70277644
NW_024423343.1,103342386,103344542
NW_024424008.1,15832251,15833199
NW_024426552.1,70494760,70501013
NW_024423344.1,3368888,3369769
NW_024426774.1,21503027,21503654
NW_024426885.1,67971950,67973619
NW_024424897.1,14646279,14646681
NW_024426885.1,39772678,39778859
NW_024427107.1,26212056,26214408
NW_024423343.1,33013785,33014827
NW_024423319.1,47104045,47104982
NW_024423564.1,20763296,20769163
NW_024424008.1,18558777,18564959
NW_024424452.1,55318042,55324051
NW_024423344.1,9062516,9063395
NW_024427107.1,51935971,51942169
NW_024426663.1,9284657,9285544
NW_024426552.1,20564904,20570996
NW_024424119.1,22852330,22858471
NW_024423343.1,73691057,73691281
NW_024425452.1,11129330,11136429
NW_024426552.1,21613260,21619252
NW_024423343.1,70812247,70818579
NW_024424008.1,56064197,56070286
NW_024423675.1,17711308,17717714
NW_024424452.1,4898962,4900411
NW_024426996.1,56674156,56680151
NW_024423319.1,59513416,59526737
NW_024424008.1,27097345,27097612
NW_024425897.1,8690383,8690599
NW_024424564.1,1858738,1859366
NW_024425341.1,24210882,24211194
NW_024426774.1,41325196,41325405
NW_024424452.1,21796372,21802581
NW_024425563.1,63346203,63353479
NW_024423786.1,22193464,22199529
NW_024425563.1,103090415,103096361
NW_024423319.1,4986765,4986969
NW_024425563.1,102403902,102404062
NW_024424341.1,45881501,45881670
NW_024426996.1,70768043,70768145
NW_024424897.1,27703655,27703758
NW_024425675.1,4708478,4708701
NW_024425452.1,20412989,20413206
NW_024423319.1,14439137,14439180
NW_024426552.1,46639297,46639408
NW_024423564.1,2403813,2405282
NW_024425452.1,20808805,20809025
NW_024425341.1,23123568,23123798
NW_024423786.1,37089949,37090060
NW_024425563.1,29700014,29700241
NW_024423786.1,66488638,66488832
NW_024426774.1,34582261,34582442
NW_024425786.1,12337483,12337731
NW_024426996.1,10835094,10835381
NW_024424230.1,45762676,45762894
NW_024425008.1,6671511,6671734
NW_024423453.1,4890134,4891190
NW_024427107.1,43048021,43048307
NW_024424230.1,38108112,38108339
NW_024426341.1,1036268,1036856
NW_024426008.1,3728646,3728892
NW_024426552.1,50388752,50388899
NW_024426996.1,8328020,8328237
NW_024423319.1,67016209,67016442
NW_024423897.1,33707778,33708005
NW_024424675.1,23828847,23829060
NW_024424786.1,36660513,36660725
NW_024423343.1,86575737,86575936
NW_024427107.1,77619819,77620034
NW_024423319.1,48561002,48563802
NW_024425452.1,11645617,11645855
NW_024423319.1,51455151,51455390
NW_024424452.1,7696752,7697000
NW_024425564.1,4809359,4809577
NW_024424675.1,42417793,42418012
NW_024424008.1,1804100,1804230
NW_024423564.1,69514822,69514999
NW_024426552.1,72540044,72540310
NW_024424008.1,25647722,25648459
NW_024424453.1,29019669,29019891
NW_024426119.1,2748646,2748844
NW_024425119.1,26750019,26750214
NW_024425675.1,12533611,12533664
NW_024427107.1,36418063,36418238
NW_024423897.1,49603334,49603564
NW_024425230.1,33349816,33350047
NW_024423675.1,22986704,22986962
NW_024423319.1,33475246,33475456
NW_024424008.1,37251931,37252221
NW_024426552.1,6452676,6453131
NW_024426774.1,9165359,9174170
NW_024426663.1,68513698,68514655
NW_024424564.1,43847040,43853329
NW_024424564.1,15763122,15763910
NW_024426230.1,16284059,16290341
NW_024424564.1,30806669,30806877
NW_024423344.1,38201585,38203017
NW_024425563.1,96901382,96901993
NW_024424452.1,61984597,61990857
NW_024426008.1,22062623,22068933
NW_024423343.1,18511873,18512424
NW_024425564.1,33870905,33872007
NW_024425675.1,8555343,8555536
NW_024426119.1,14595520,14596868
NW_024424341.1,1529535,1529847
NW_024423564.1,63548789,63552282
NW_024426552.1,17384824,17386325
NW_024426774.1,55290691,55292529
NW_024424230.1,21344641,21347123
NW_024424452.1,26186256,26188873
NW_024426885.1,36197685,36200256
NW_024424230.1,27020973,27022153
NW_024424230.1,35012496,35013271
NW_024423343.1,95591657,95597632
NW_024425230.1,33014521,33015551
NW_024423786.1,2724897,2731143
NW_024426552.1,36147162,36148524
NW_024425563.1,32425887,32428119
NW_024424564.1,29526298,29532341
NW_024426996.1,42863735,42866332
NW_024424341.1,13953429,13954299
NW_024426552.1,15958852,15959929
NW_024426552.1,85192035,85192362
NW_024424341.1,48752370,48753379
NW_024426774.1,45278807,45284886
NW_024423675.1,23341651,23343461
NW_024426774.1,82159768,82165943
NW_024423897.1,49877789,49879610
NW_024423453.1,42525515,42526449
NW_024424230.1,22340213,22346253
NW_024424341.1,40446063,40446804
NW_024426885.1,27746616,27752715
NW_024423675.1,56944328,56950339
NW_024424119.1,25072845,25073441
NW_024423319.1,19899558,19905672
NW_024426552.1,27660717,27661229
NW_024423786.1,57409900,57416026
NW_024424008.1,35711147,35711773
NW_024423343.1,107503717,107504082
NW_024424341.1,9178658,9179254
NW_024426008.1,2856722,2857016
NW_024423343.1,2895665,2901735
NW_024424897.1,27705109,27706168
NW_024424008.1,15899615,15903081
NW_024424452.1,63642768,63643820
NW_024423343.1,98921640,98927964
NW_024426663.1,88433744,88434309
NW_024426885.1,59964956,59971557
NW_024424341.1,40620248,40626450
NW_024426996.1,49255585,49256243
NW_024423675.1,66940920,66947304
NW_024424452.1,70169264,70169513
NW_024425564.1,3999753,4000263
NW_024426552.1,55992523,55998570
NW_024426774.1,6503050,6504486
NW_024424897.1,13725320,13728159
NW_024426774.1,35465916,35466646
NW_024423343.1,95491270,95491592
NW_024426774.1,20065948,20066749
NW_024423344.1,67880527,67887026
NW_024424230.1,23017995,23020189
NW_024424564.1,48055738,48056442
NW_024426996.1,41829825,41836146
NW_024424230.1,40825435,40830742
NW_024425119.1,14722531,14724389
NW_024426774.1,16686277,16687982
NW_024425563.1,38211721,38214988
NW_024426774.1,12525744,12526539
NW_024425563.1,7185409,7186271
NW_024426996.1,2084027,2090225
NW_024423897.1,42991877,42993502
NW_024423564.1,64746249,64748597
NW_024425897.1,28552312,28558513
NW_024424675.1,47613092,47613998
NW_024427107.1,39152616,39153523
NW_024424341.1,42927281,42933697
NW_024424452.1,57471438,57472080
NW_024423343.1,107150263,107150922
NW_024426552.1,79450009,79451929
NW_024425008.1,40313063,40315048
NW_024424230.1,33747711,33748858
NW_024426663.1,63173902,63180024
NW_024423319.1,94385006,94385566
NW_024424119.1,3069300,3069698
NW_024426119.1,19374981,19375227
NW_024423319.1,10259122,10259591
NW_024424452.1,70564563,70570762
NW_024423343.1,180040,180354
NW_024426885.1,32134554,32158088
NW_024423343.1,79870759,79871222
NW_024423786.1,6305348,6306098
NW_024424786.1,11201455,11207827
NW_024423319.1,76376396,76382657
NW_024424453.1,57123226,57123584
NW_024423453.1,17107646,17114010
NW_024424786.1,44534332,44534762
NW_024423344.1,72864215,72865534
NW_024423343.1,38845876,38847404
NW_024425341.1,8780506,8783822
NW_024424119.1,57779455,57780784
NW_024424008.1,3604364,3607673
NW_024424452.1,99476158,99480109
NW_024423897.1,9199012,9199719
NW_024423897.1,13892799,13893813
NW_024423344.1,56963758,56964372
NW_024424119.1,34135619,34137309
NW_024424452.1,103987139,103988196
NW_024424341.1,15933671,15935391
NW_024424564.1,55305188,55306481
NW_024426885.1,72152407,72171240
NW_024426552.1,12023184,12029172
NW_024424452.1,72296736,72298621
NW_024426996.1,2093916,2094835
NW_024423344.1,11739085,11742088
NW_024423453.1,27060101,27062256
NW_024423343.1,34288061,34288848
NW_024424675.1,17763180,17765573
NW_024424341.1,45443073,45444196
NW_024424453.1,6589001,6591239
NW_024424008.1,22582200,22582907
NW_024426885.1,28853351,28854098
NW_024424119.1,29955151,29961290
NW_024423453.1,5599484,5600254
NW_024424452.1,7028031,7029205
NW_024424341.1,38446552,38452519
NW_024426996.1,58529869,58535920
NW_024423319.1,85306118,85306310
NW_024423453.1,72093363,72095067
NW_024423675.1,21962,23944
NW_024424230.1,30839672,30839868
NW_024423564.1,52176734,52176957
NW_024425563.1,54767383,54767857
NW_024426774.1,6977388,6977550
NW_024423786.1,4786207,4786435
NW_024423897.1,24835204,24835409
NW_024425452.1,13965962,13966199
NW_024423343.1,102622285,102622535
NW_024425563.1,18496023,18496270
NW_024423344.1,56499736,56499953
NW_024426552.1,72745171,72745445
NW_024426885.1,38342893,38343160
NW_024426552.1,57297110,57297330
NW_024425786.1,12419303,12419521
NW_024423564.1,24567382,24567593
NW_024424452.1,19201439,19201685
NW_024424786.1,38934379,38934577
NW_024427107.1,33317083,33317292
NW_024424452.1,57037367,57037722
NW_024426663.1,9252572,9252780
NW_024423675.1,25988491,25988694
